CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
588	607	27	0.8453	-212.053
685	818	27	0.8764	-18.010
649	688	27	0.8052	24.000
243	440	27	0.7387	-121.110
685	937	27	0.8654	-0.000
222	234	27	0.9776	18.010
300	588	27	0.8004	-57.021
526	685	27	0.8415	53.048
607	685	27	0.8581	212.053
222	937	27	0.8353	36.021
234	937	27	0.8334	18.011
234	588	27	0.9015	18.011
243	266	27	0.7244	-299.201
266	569	27	0.7127	17.002
222	685	27	0.9523	36.021
588	937	27	0.8995	-0.000
588	685	27	0.9404	-0.000
222	818	27	0.883	18.011
300	975	27	0.7374	100.053
588	818	27	0.8941	-18.011
607	818	27	0.8744	194.043
222	607	27	0.9101	-176.032
300	685	27	0.8284	-57.021
526	937	27	0.7983	53.048
300	922	27	0.7027	-229.080
569	910	27	0.8207	-0.000
222	588	27	0.9043	36.021
234	818	27	0.8998	0.000
234	685	27	0.9472	18.011
444	526	27	0.8304	49.982
526	607	27	0.9241	-159.005
526	818	27	0.8729	35.037
454	902	29	0.7576	-14.002
228	530	30	0.7726	-41.026
99	309	30	0.7065	-24.000
99	228	30	0.786	-2.015
99	775	30	0.7232	2.016
99	897	30	0.7986	-41.972
199	541	31	0.9772	-44.026
199	769	31	0.9464	58.007
541	769	31	0.9401	102.033
396	1016	33	0.9615	-24.003
156	273	34	0.9682	28.031
156	448	34	0.9459	-1.979
80	273	34	0.9588	62.016
10	284	35	0.8344	-27.995
284	999	35	0.8087	41.027
128	988	36	0.9177	2.016
369	988	36	0.9426	28.030
128	230	36	0.7812	-23.999
230	988	36	0.8114	26.015
230	369	36	0.8681	-2.016
261	369	36	0.7756	475.342
128	369	36	0.9228	-26.015
325	888	37	0.9898	16.030
57	885	37	0.9895	23.999
165	207	37	0.9948	-24.000
114	279	37	0.9888	-27.084
57	171	37	0.9924	-54.043
114	207	37	0.9942	-19.969
182	823	37	0.991	-16.031
42	136	37	0.9927	-57.008
171	325	37	0.9934	23.997
159	752	37	0.9927	-85.041
42	333	37	0.9962	-28.031
165	171	37	0.9919	-30.043
535	823	37	0.9874	-28.031
207	325	37	0.991	17.954
57	888	37	0.9897	-14.016
225	806	37	0.9872	82.078
225	726	37	0.99	28.032
159	823	37	0.9923	-14.015
42	159	37	0.997	28.031
136	888	37	0.9904	-12.001
333	806	37	0.9909	84.094
752	888	37	0.9911	-12.000
88	207	37	0.993	4.029
171	207	37	0.9918	6.044
325	752	37	0.9919	28.030
225	327	37	0.987	-0.945
114	325	37	0.9929	-2.015
806	823	37	0.9891	-42.047
42	726	37	0.995	2.016
333	726	37	0.9923	30.047
333	752	37	0.9926	-28.979
136	171	37	0.9912	-52.029
726	885	37	0.9882	-33.011
182	726	37	0.9933	-28.031
114	165	37	0.9934	4.031
42	182	37	0.9935	30.047
171	279	37	0.9899	-1.072
42	327	37	0.9904	-26.961
182	752	37	0.9913	-87.057
159	885	37	0.9895	-59.026
42	823	37	0.9934	14.016
136	333	37	0.9913	28.978
57	114	37	0.9928	-28.030
333	885	37	0.9902	-2.964
42	225	37	0.9917	-26.016
57	207	37	0.992	-47.999
114	171	37	0.9944	-26.012
182	333	37	0.9933	-58.078
182	806	37	0.9907	26.016
42	752	37	0.9934	-57.010
207	752	37	0.9908	45.983
165	325	37	0.9908	-6.046
88	280	37	0.9891	-0.001
806	885	37	0.9876	-87.057
726	823	37	0.9915	12.000
333	823	37	0.992	42.047
159	726	37	0.994	-26.015
182	885	37	0.9887	-61.042
136	885	37	0.9914	26.014
88	171	37	0.9905	-2.015
136	752	37	0.9948	-0.001
535	1003	37	0.9828	-112.128
88	114	37	0.993	23.998
159	182	37	0.9939	2.016
225	333	37	0.9919	-2.015
752	885	37	0.9924	26.015
159	806	37	0.9908	28.031
165	280	37	0.9911	-28.030
57	752	37	0.9931	-2.016
57	165	37	0.9921	-24.000
159	333	37	0.9946	-56.062
225	823	37	0.9891	40.032
136	325	37	0.9917	-28.031
88	165	37	0.9938	28.029
639	1003	37	0.9871	-70.084
42	806	37	0.9906	56.063
726	806	37	0.9888	54.047
114	136	37	0.9904	26.016
885	888	37	0.9889	-38.015
57	325	37	0.9924	-30.045
114	752	37	0.9908	26.015
159	225	37	0.9907	-54.047
57	136	37	0.993	-2.014
182	225	37	0.991	-56.063
136	159	37	0.9915	85.040
268	557	38	0.7494	-190.010
453	478	38	0.8601	-54.055
557	834	38	0.8109	132.052
268	453	38	0.8162	21.982
303	453	38	0.7163	154.034
303	557	38	0.8009	-57.958
268	834	38	0.9085	-57.959
453	834	38	0.7292	-79.940
268	303	38	0.8136	-132.052
453	757	38	0.7555	0.827
378	511	39	0.7445	2.016
19	298	42	0.8158	-296.074
18	139	42	0.8345	148.038
68	298	42	0.8684	-74.018
5	14	42	0.8638	222.057
298	328	42	0.7154	314.085
76	359	42	0.7817	-74.018
45	328	42	0.7004	-74.019
14	19	42	0.903	-148.038
5	19	42	0.9025	74.019
19	26	42	0.9105	-148.037
68	139	42	0.7425	444.113
328	700	42	0.7145	239.083
26	381	42	0.7615	479.150
18	68	42	0.9203	-296.075
76	908	42	0.8085	-93.025
76	139	42	0.9587	-17.026
5	381	42	0.7306	405.131
19	359	42	0.8241	165.065
14	76	42	0.851	91.045
26	76	42	0.7672	387.120
5	26	42	0.9196	-74.019
26	298	42	0.8476	-148.037
19	139	42	0.7953	222.057
18	359	42	0.8778	91.046
5	18	42	0.9069	148.038
5	68	42	0.8855	-148.038
18	26	42	0.9402	-222.056
19	68	42	0.9222	-222.056
19	76	42	0.8065	239.083
76	960	42	0.7682	74.019
139	960	42	0.9013	91.045
19	381	42	0.7556	331.112
26	359	42	0.8439	313.102
5	139	42	0.7782	296.075
45	381	42	0.7472	239.083
14	18	42	0.9665	-74.019
14	381	42	0.7731	183.074
26	68	42	0.9419	-74.019
14	359	42	0.9103	17.027
68	359	42	0.8166	387.121
359	381	42	0.8081	166.048
14	908	42	0.7986	-1.980
5	359	42	0.8226	239.083
908	960	42	0.7372	167.044
68	76	42	0.7374	461.139
14	68	42	0.8623	-370.094
68	328	42	0.7592	240.067
139	359	42	0.7621	-56.992
14	139	42	0.8691	74.019
18	381	42	0.7786	257.093
26	139	42	0.7753	370.094
381	700	42	0.7879	-74.019
45	934	42	0.7079	239.083
18	19	42	0.8959	-74.019
359	908	42	0.7714	-19.007
18	298	42	0.816	-370.093
381	934	42	0.8499	-0.000
14	26	42	0.8907	-296.075
5	76	42	0.7726	313.102
5	298	42	0.8662	-222.056
18	76	42	0.8198	165.064
139	908	42	0.8275	-75.999
223	274	43	0.9567	0.000
372	911	44	0.9442	-0.251
188	259	45	0.9597	30.047
188	605	45	0.9622	-26.016
188	221	45	0.9551	28.031
259	703	45	0.9522	-142.172
179	293	45	0.9527	-182.203
195	393	45	0.9563	2.016
323	457	45	0.9293	42.048
457	658	45	0.9447	-70.079
658	703	45	0.9608	-30.047
221	654	45	0.9539	-84.094
221	625	45	0.9388	-70.079
188	489	45	0.9695	70.078
188	654	45	0.9765	-56.063
323	625	45	0.9371	12.000
457	605	45	0.955	-14.016
604	625	45	0.954	-28.032
259	445	45	0.9617	6.047
221	489	45	0.9641	42.046
293	605	45	0.9509	58.078
654	658	45	0.9599	-26.016
179	682	45	0.9661	-42.046
489	654	45	0.9612	-126.141
625	703	45	0.9554	-70.078
259	654	45	0.956	-86.110
625	654	45	0.9521	-14.015
195	658	45	0.9757	28.031
79	489	45	0.9693	-42.047
489	682	45	0.974	-14.015
323	555	45	0.9395	14.016
604	844	45	0.9456	28.032
293	604	45	0.9546	70.078
195	523	45	0.9334	58.078
323	605	45	0.9448	28.031
489	563	45	0.9645	14.016
445	682	45	0.9544	19.969
259	293	45	0.9584	-114.141
195	703	45	0.9521	-2.016
188	625	45	0.963	-42.048
179	188	45	0.963	-98.109
293	654	45	0.9867	28.031
637	703	45	0.9555	84.094
79	445	45	0.9601	-76.031
179	489	45	0.979	-28.031
221	682	45	0.9516	28.031
179	563	45	0.9692	-14.016
79	563	45	0.9646	-28.031
555	658	45	0.955	-42.047
445	563	45	0.9367	47.999
393	523	45	0.9423	56.062
605	658	45	0.9546	-56.062
195	323	45	0.931	56.062
188	682	45	0.961	56.062
604	703	45	0.947	-98.110
259	682	45	0.9609	26.015
323	658	45	0.9512	-28.031
555	605	45	0.9408	14.016
188	293	45	0.9785	-84.094
259	605	45	0.9546	-56.063
259	489	45	0.973	40.031
79	259	45	0.9519	-82.078
293	658	45	0.9653	2.015
293	489	45	0.9588	154.172
179	259	45	0.9586	-68.062
457	555	45	0.9463	-28.032
179	445	45	0.9599	-62.015
195	555	45	0.9437	70.078
179	654	45	0.9554	-154.172
188	703	45	0.9697	-112.125
79	282	45	0.9764	-1.003
563	682	45	0.9472	-28.031
79	682	45	0.9554	-56.062
604	654	45	0.9553	-42.047
393	658	45	0.943	26.016
79	179	45	0.9897	-14.016
293	625	45	0.9639	42.046
654	703	45	0.9817	-56.062
179	221	45	0.953	-70.077
457	604	45	0.9496	-2.016
293	703	45	0.9863	-28.031
445	489	45	0.9629	33.984
59	160	46	0.7092	41.003
11	25	46	0.8426	2.038
11	143	46	0.826	2.038
28	160	46	0.7766	-27.995
160	336	46	0.7503	-22.032
58	336	46	0.7388	2.001
28	336	46	0.7463	-50.027
143	332	46	0.9917	109.013
28	78	46	0.8634	13.032
17	53	46	0.7035	-20.958
17	33	46	0.8121	23.016
78	336	46	0.7463	-63.059
25	143	46	0.9431	0.000
78	160	46	0.8684	-41.027
25	332	46	0.946	109.013
11	332	46	0.8146	111.051
160	332	46	0.7139	72.965
28	53	46	0.7997	-17.003
263	573	48	0.8175	2.016
420	616	48	0.8895	18.012
679	1023	48	0.8069	-2.015
110	1023	48	0.8025	-24.000
146	203	48	0.7765	21.984
146	218	48	0.8156	-24.000
110	573	48	0.8191	26.016
218	679	48	0.8138	26.015
146	891	48	0.8587	-250.266
146	974	48	0.775	-136.038
974	1023	48	0.7508	136.038
110	218	48	0.845	-48.000
151	203	48	0.8542	2.015
581	931	48	0.707	-52.030
110	203	48	0.8729	-2.016
151	573	48	0.7982	30.047
218	931	48	0.7413	-2.015
146	1023	48	0.9446	0.000
573	679	48	0.7587	-48.000
146	420	48	0.8545	-119.012
218	1023	48	0.8665	24.000
146	892	48	0.8376	-250.267
203	1023	48	0.7687	-21.984
263	581	48	0.7773	-21.984
203	581	48	0.7361	4.031
110	263	48	0.8301	24.000
146	679	48	0.8007	2.016
203	573	48	0.8466	28.031
891	974	48	0.7109	114.228
420	891	48	0.76	-131.253
892	1023	48	0.8495	250.267
420	974	48	0.8656	-17.025
891	892	48	0.9148	-0.001
616	974	48	0.8112	-35.037
420	892	48	0.7493	-131.254
110	581	48	0.763	2.016
218	406	48	0.7178	-238.229
110	146	48	0.8334	-24.000
203	263	48	0.8394	26.016
146	616	48	0.7186	-101.001
891	1023	48	0.8681	250.266
203	218	48	0.7354	-45.984
573	581	48	0.8148	-24.000
110	151	48	0.8329	-4.031
679	931	48	0.7856	-28.030
151	263	48	0.8983	28.031
110	679	48	0.7561	-21.984
420	1023	48	0.8108	119.013
131	968	50	0.7059	-47.999
131	893	50	0.7327	-2.016
410	741	50	0.7288	10.044
409	998	50	0.824	-2.016
410	753	50	0.7151	23.999
131	142	50	0.8306	-24.001
142	741	50	0.8054	8.029
142	410	50	0.7995	-2.015
142	409	50	0.8623	-28.029
741	968	50	0.7613	-32.027
142	411	50	0.7178	-26.014
131	753	50	0.9027	-2.016
411	968	50	0.7231	2.015
142	968	50	0.8254	-23.999
996	998	50	0.7666	-0.948
131	410	50	0.788	-26.016
131	741	50	0.7579	-15.972
283	409	50	0.8313	-23.998
283	410	50	0.7968	2.016
142	753	50	0.7844	21.984
741	1022	50	0.7009	-28.033
753	893	50	0.7884	0.000
283	998	50	0.709	-26.015
753	1019	50	0.717	-15.973
410	411	50	0.7745	-23.999
131	283	50	0.9275	-28.032
409	411	50	0.7594	2.015
93	652	53	0.7312	-0.947
365	846	54	0.7255	-70.041
161	543	55	0.8163	-26.015
161	673	55	0.8952	-285.137
646	767	58	0.8345	-499.362
275	487	59	0.8271	21.980
187	446	61	0.9007	-220.132
430	446	61	0.8744	-237.158
187	430	61	0.9167	17.026
288	430	61	0.7688	-44.026
367	446	61	0.8741	-176.105
438	446	61	0.8418	-132.078
430	713	61	0.8013	-45.058
187	367	61	0.929	-44.027
446	476	61	0.9403	44.026
367	419	61	0.9061	-88.052
430	476	61	0.8629	-193.132
187	419	61	0.9431	-132.079
438	476	61	0.8437	-88.052
419	446	61	0.9536	-88.052
367	713	61	0.7084	15.995
187	713	61	0.9133	-28.032
419	713	61	0.7337	104.048
367	430	61	0.8297	61.053
419	476	61	0.9507	-44.026
446	713	61	0.7269	192.100
187	438	61	0.872	-88.053
419	430	61	0.8656	149.106
367	476	61	0.8773	-132.078
419	438	61	0.8573	44.026
367	438	61	0.8383	-44.026
187	476	61	0.909	-176.105
476	713	61	0.7265	148.074
39	713	61	0.7312	-88.052
41	109	62	0.9885	26.016
109	217	62	0.9842	26.016
16	41	62	0.9906	-24.000
24	41	62	0.9873	4.031
16	94	62	0.9827	-50.016
94	109	62	0.9821	52.031
24	94	62	0.9858	-21.984
24	109	62	0.9831	30.047
41	94	62	0.9877	-26.016
24	217	62	0.9796	56.063
16	217	62	0.9868	28.031
16	109	62	0.9897	2.016
16	24	62	0.9864	-28.031
267	477	64	0.8463	-0.249
463	510	65	0.7998	-15.995
670	756	66	0.9245	18.010
193	547	67	0.7764	-65.434
443	547	67	0.8703	-0.200
193	443	67	0.8365	-65.234
666	709	68	0.7007	-27.011
1	133	69	0.8567	0.001
133	865	69	0.9921	0.000
13	865	69	0.7798	41.026
13	941	69	0.931	-0.000
1	865	69	0.8655	0.001
865	941	69	0.8328	-41.027
306	941	69	0.8233	-121.043
133	941	69	0.8163	-41.027
13	133	69	0.7564	41.026
362	634	70	0.9249	2.016
362	550	70	0.9695	28.031
550	634	70	0.9294	-26.016
737	747	73	0.8114	18.011
722	913	73	0.8822	-26.016
168	737	73	0.8109	-26.015
123	913	73	0.9112	2.016
123	747	73	0.7831	-26.015
747	913	73	0.8235	28.031
123	722	73	0.8633	28.032
737	913	73	0.7947	46.042
168	722	73	0.8505	46.043
123	168	73	0.9786	-18.010
140	415	74	0.9507	-82.079
140	152	74	0.9617	-26.016
152	415	74	0.9547	-56.063
77	324	77	0.8424	17.027
55	324	77	0.8437	43.042
55	77	77	0.8022	26.016
506	819	78	0.9538	-0.204
532	598	78	0.9508	-72.773
532	819	78	0.9314	471.018
506	532	78	0.9336	-471.222
379	873	80	0.7895	-1.004
84	258	82	0.8055	14.014
84	723	82	0.8925	1.007
351	723	82	0.7226	1.980
474	723	82	0.853	428.365
84	474	82	0.7048	-427.358
352	972	83	0.9249	-162.052
621	886	83	0.8497	-112.126
352	847	83	0.926	162.053
886	1020	83	0.8576	14.016
847	886	83	0.8432	49.927
380	621	83	0.7262	-158.263
847	972	83	0.9002	-324.105
352	938	83	0.7618	-365.130
352	380	83	0.7631	482.368
380	502	83	0.9561	2.016
380	886	83	0.747	-270.388
352	886	83	0.7928	211.980
352	1020	83	0.7762	225.996
380	847	83	0.7669	-320.316
847	1020	83	0.8332	63.943
621	972	83	0.829	-486.158
886	972	83	0.8048	-374.032
621	1020	83	0.8359	-98.110
352	621	83	0.838	324.106
938	972	83	0.7679	203.078
621	847	83	0.8527	-162.053
201	958	85	0.7026	-15.995
286	424	85	0.9136	0.000
286	354	85	0.7184	-47.986
286	958	85	0.8653	-15.996
286	610	85	0.8469	286.132
424	610	85	0.8301	286.132
183	201	85	0.974	-0.000
424	958	85	0.8099	-15.996
292	435	86	0.8808	63.032
150	285	87	0.8158	-26.018
257	828	89	0.8224	-17.026
628	644	91	0.8225	15.995
628	762	91	0.7707	32.024
383	731	93	0.7851	-4.058
383	397	93	0.9528	63.929
127	731	93	0.7611	-179.931
383	732	93	0.771	-72.046
397	732	93	0.7657	-135.975
397	731	93	0.728	-67.987
127	130	93	0.8335	-64.147
98	129	97	0.8806	-0.032
98	290	97	0.8511	16.994
433	624	99	0.9779	-13.979
181	781	100	0.8949	13.979
265	781	100	0.9569	58.005
239	265	100	0.9911	-13.979
181	265	100	0.8798	-44.026
239	781	100	0.9603	44.026
181	239	100	0.8931	-30.047
176	241	101	0.8601	0.134
107	269	103	0.8112	-28.031
720	858	105	0.7735	-43.043
82	153	106	0.9085	-112.126
82	650	106	0.7961	-128.120
153	650	106	0.8635	-15.995
374	827	108	0.913	-0.499
814	954	109	0.7187	-158.085
509	540	111	0.9082	-42.047
197	795	113	0.9447	0.000
145	231	114	0.8558	-2.039
231	250	114	0.7765	-2.016
145	250	114	0.7368	-4.055
672	704	116	0.8533	289.132
92	755	116	0.8321	-278.085
572	672	116	0.9013	-11.048
572	704	116	0.9087	278.085
92	704	116	0.7808	-21.982
162	337	118	0.7689	-74.018
48	882	120	0.7004	63.045
340	992	122	0.8208	-2.699
765	785	122	0.7995	42.352
558	901	122	0.8602	34.675
687	829	122	0.8824	-246.826
340	901	122	0.7796	-62.027
558	851	122	0.7779	42.357
785	901	122	0.7825	-42.688
687	901	122	0.8491	494.279
558	785	122	0.7359	77.363
765	851	122	0.8132	7.346
901	992	122	0.8599	59.327
340	785	122	0.898	-19.338
785	850	122	0.8629	19.005
850	901	122	0.7491	-61.694
558	909	122	0.7316	-0.334
851	901	122	0.8132	-7.682
340	923	122	0.8028	-395.262
851	933	122	0.7061	87.692
765	850	122	0.7685	61.358
851	923	122	0.7941	-340.918
558	687	122	0.8328	-459.604
340	765	122	0.7913	-61.691
340	933	122	0.7007	33.348
558	850	122	0.7209	96.369
785	851	122	0.8484	-35.006
901	923	122	0.8889	-333.236
765	933	122	0.7107	95.038
829	923	122	0.8916	407.870
687	923	122	0.8866	161.043
765	923	122	0.9116	-333.572
850	923	122	0.7518	-394.929
558	765	122	0.8735	35.011
850	851	122	0.8262	-54.011
558	992	122	0.8364	94.002
765	992	122	0.8812	58.991
785	933	122	0.7538	52.686
765	901	122	0.9034	-0.336
923	992	122	0.9192	392.563
785	992	122	0.7763	16.639
340	558	122	0.7232	-96.702
687	765	122	0.864	494.615
340	851	122	0.8157	-54.344
851	992	122	0.7673	51.645
558	923	122	0.876	-298.561
850	992	122	0.7459	-2.366
340	850	122	0.8694	-0.333
785	923	122	0.7958	-375.924
158	833	124	0.7319	1.040
418	645	126	0.7212	-35.037
513	919	127	0.8799	99.615
513	971	127	0.8013	-23.148
919	971	127	0.8295	-122.763
919	961	127	0.8678	-99.758
513	961	127	0.97	-0.143
961	971	127	0.7932	-23.005
36	255	129	0.8976	-27.995
6	36	129	0.8247	31.990
301	794	134	0.7421	0.342
593	794	134	0.7363	0.674
301	593	134	0.9405	-0.333
364	661	135	0.9651	17.027
800	813	136	0.9455	97.032
389	729	137	0.7481	2.015
552	619	142	0.8973	-278.085
226	852	143	0.9736	42.048
224	614	148	0.7827	17.027
245	623	153	0.7857	-48.000
115	716	160	0.8146	1.995
95	97	162	0.703	-2.039
690	782	163	0.7786	0.496
9	1001	164	0.8849	-45.058
636	789	170	0.7672	-0.499
482	801	172	0.8708	0.802
278	385	173	0.9724	-55.115
190	561	174	0.7859	10.009
